id,userID,time,status,rest_long,rest_lat,distance,user_long,user_lat,name,gender,age,vacation
1015,1020,6:09:00 PM,1,30.09510792,31.31536406,29,30.1068599,31.0413419,1,0,60,1
1016,646,5:54:00 PM,1,30.09510792,31.31536406,12,30.07608453,31.19849967,1,0,38,0
1017,629,4:45:00 PM,1,30.09510792,31.31536406,22,30.05494259,31.11384287,1,0,37,0
1018,442,9:41:00 PM,2,30.09510792,31.31536406,42,30.46628051,31.17256531,1,0,26,0
1019,527,8:29:00 PM,1,30.09510792,31.31536406,27,30.22235199,31.09430416,1,0,31,0
1020,850,3:50:00 PM,0,30.09510792,31.31536406,17,30.24976186,31.27988387,1,1,50,1
1021,663,1:06:00 PM,1,30.09510792,31.31536406,17,30.20555031,31.20024373,1,0,39,1
1022,323,7:43:00 PM,1,30.09510792,31.31536406,37,30.40709549,31.15097487,1,0,19,0
1023,765,4:11:00 PM,1,30.09510792,31.31536406,34,30.39815113,31.42527003,1,1,45,0
1024,816,2:00:00 PM,1,30.09510792,31.31536406,31,30.22082275,31.045594,1,0,48,0
1025,935,10:46:00 PM,0,30.09510792,31.31536406,36,30.28022864,31.02446462,1,1,55,0
1026,884,9:10:00 PM,1,30.09510792,31.31536406,15,30.0558014,31.17675774,1,0,52,0
1027,833,8:59:00 PM,2,30.09510792,31.31536406,9,30.08951778,31.23254771,1,0,49,0
1028,357,8:13:00 PM,1,30.09510792,31.31536406,39,30.46035463,31.25936778,1,1,21,0
1029,969,8:40:00 PM,1,30.09510792,31.31536406,6,30.0530494,31.28043794,1,1,57,0
1030,714,2:59:00 PM,1,30.09510792,31.31536406,52,30.5730282,31.19682909,1,0,42,0
1031,340,10:44:00 PM,0,30.09510792,31.31536406,27,30.01238234,31.0674835,1,1,20,0
1032,612,10:24:00 PM,1,30.09510792,31.31536406,14,30.1070999,31.18500746,1,0,36,0
1033,901,8:12:00 PM,1,30.09510792,31.31536406,26,30.01371617,31.07801643,1,0,53,1
1034,765,8:53:00 PM,2,30.09510792,31.31536406,7,30.1393337,31.27129552,1,1,45,1
1035,561,10:38:00 PM,2,30.09510792,31.31536406,20,30.24957629,31.20674383,1,1,33,0
1036,714,4:13:00 PM,1,30.09510792,31.31536406,29,30.05673197,31.04145229,1,1,42,0
1037,578,8:18:00 PM,2,30.09510792,31.31536406,40,30.45979634,31.19581348,1,0,34,1
1038,612,6:47:00 PM,2,30.09510792,31.31536406,17,30.2307419,31.22738783,1,0,36,0
1039,867,5:39:00 PM,0,30.09510792,31.31536406,5,30.07546034,31.27007493,1,1,51,0
1040,816,3:35:00 PM,2,30.09510792,31.31536406,28,30.02168111,31.06245813,0,1,48,0
1041,476,4:54:00 PM,1,30.09510792,31.31536406,25,30.22628785,31.11639334,1,0,28,0
1042,952,5:09:00 PM,1,30.09510792,31.31536406,34,30.0087723,31.63122773,1,0,56,0
1043,663,10:19:00 PM,1,30.09510792,31.31536406,49,30.53226113,31.13775584,1,0,39,1
1044,833,1:21:00 PM,1,30.09510792,31.31536406,60,30.66648996,31.25016583,1,0,49,0
1045,680,9:57:00 PM,0,30.09510792,31.31536406,35,30.24949081,31.02090644,1,0,40,0
1046,340,2:48:00 PM,1,30.09510792,31.31536406,41,30.47276506,31.22414218,1,0,20,0
1047,595,6:28:00 PM,1,30.09510792,31.31536406,30,30.02888166,31.03796453,0,0,35,0
1048,748,7:23:00 PM,2,30.09510792,31.31536406,18,30.12546995,31.48080762,1,0,44,0
1049,578,1:34:00 PM,0,30.09510792,31.31536406,32,30.36321292,31.16171135,1,0,34,0
1050,544,8:51:00 PM,1,30.09510792,31.31536406,13,30.10039619,31.18929528,1,0,32,1
1051,544,3:05:00 PM,1,30.09510792,31.31536406,33,30.02747752,31.01195618,1,0,32,0
1052,408,8:01:00 PM,1,30.09510792,31.31536406,26,30.16956096,31.07744259,1,0,24,0
1053,850,4:26:00 PM,1,30.09510792,31.31536406,14,30.04272583,31.19142727,1,0,50,0
1054,816,1:18:00 PM,1,30.09510792,31.31536406,10,30.179862,31.27008243,1,0,48,0
1055,442,1:01:00 PM,0,30.09510792,31.31536406,22,30.09377827,31.52534483,1,0,26,0
1056,799,8:13:00 PM,2,30.09510792,31.31536406,21,30.17558444,31.13442918,1,0,47,1
1057,646,5:26:00 PM,1,30.09510792,31.31536406,33,30.16799236,31.00770693,1,1,38,0
1058,816,4:19:00 PM,2,30.09510792,31.31536406,35,30.22037989,31.00136672,1,0,48,0
1059,510,8:05:00 PM,1,30.09510792,31.31536406,31,30.14576114,31.02676891,1,0,30,0
1060,493,1:23:00 PM,0,30.09510792,31.31536406,25,30.00511874,31.09359829,1,1,29,0
1061,442,9:39:00 PM,2,30.09510792,31.31536406,34,30.27337061,31.03942689,1,1,26,0
1062,323,3:47:00 PM,1,30.09510792,31.31536406,11,30.15651583,31.23543309,1,0,19,1
1063,901,6:31:00 PM,2,30.09510792,31.31536406,45,30.49968922,31.1839084,1,1,53,1
1064,1003,5:57:00 PM,1,30.09510792,31.31536406,8,30.05370434,31.25438543,1,1,59,1
1065,442,10:34:00 PM,1,30.09510792,31.31536406,21,30.0241328,31.12811762,1,1,26,1
1066,374,3:36:00 PM,1,30.09510792,31.31536406,17,30.25199283,31.26621487,1,0,22,1
1067,952,3:44:00 PM,1,30.09510792,31.31536406,25,30.14019764,31.07833892,1,0,56,1
1068,765,7:00:00 PM,2,30.09510792,31.31536406,33,30.28890141,31.07270699,1,0,45,1
1069,493,9:30:00 PM,1,30.09510792,31.31536406,36,30.25867968,31.01043094,1,0,29,0
1070,493,6:38:00 PM,1,30.09510792,31.31536406,21,30.2940864,31.32541397,1,0,29,0
1071,986,4:56:00 PM,1,30.09510792,31.31536406,7,30.02625003,31.30348194,0,0,58,1
1072,612,6:17:00 PM,1,30.09510792,31.31536406,22,30.11421495,31.10422862,1,0,36,0
1073,374,5:53:00 PM,1,30.09510792,31.31536406,39,30.46590644,31.29581261,1,0,22,0
1074,612,2:20:00 PM,1,30.09510792,31.31536406,28,30.24573034,31.09488493,1,0,36,0
1075,867,1:49:00 PM,2,30.09510792,31.31536406,17,30.0579726,31.15942062,1,1,51,0
1076,595,4:48:00 PM,2,30.09510792,31.31536406,33,30.23211111,31.0265566,1,0,35,0
1077,578,2:55:00 PM,1,30.09510792,31.31536406,18,30.01386679,31.16379766,1,0,34,0
1078,935,10:13:00 PM,1,30.09510792,31.31536406,34,30.20984347,31.01654632,1,0,55,0
1079,527,5:46:00 PM,2,30.09510792,31.31536406,16,30.10240764,31.16269439,1,0,31,1
1080,782,9:49:00 PM,1,30.09510792,31.31536406,28,30.15587293,31.05851262,1,0,46,0
1081,306,10:54:00 PM,0,30.09510792,31.31536406,9,30.14003791,31.24550127,1,1,18,1
1082,748,2:58:00 PM,2,30.09510792,31.31536406,32,30.07223,31.00873505,1,0,44,0
1083,612,4:04:00 PM,1,30.09510792,31.31536406,14,30.03995875,31.19251789,1,0,36,0
1084,901,8:55:00 PM,1,30.09510792,31.31536406,9,30.01923964,31.27192149,1,0,53,0
1085,1020,9:06:00 PM,2,30.09510792,31.31536406,28,30.19128715,31.07043824,1,0,60,0
1086,408,10:03:00 PM,1,30.09510792,31.31536406,32,30.21871655,31.03398471,1,1,24,1
1087,986,7:43:00 PM,1,30.09510792,31.31536406,17,30.24415766,31.24977546,1,1,58,0
1088,578,5:00:00 PM,2,30.09510792,31.31536406,36,30.36626844,31.5236673,1,0,34,0
1089,459,5:48:00 PM,2,30.09510792,31.31536406,31,30.15982263,31.02893222,1,0,27,1
1090,918,2:02:00 PM,1,30.09510792,31.31536406,16,30.0607584,31.16432767,1,0,54,0
1091,816,3:37:00 PM,1,30.09510792,31.31536406,11,30.02178209,31.23855889,1,1,48,1
1092,306,5:43:00 PM,1,30.09510792,31.31536406,8,30.10293649,31.23774723,1,0,18,1
1093,425,5:35:00 PM,0,30.09510792,31.31536406,29,30.04659931,31.04161586,1,0,25,1
1094,884,8:24:00 PM,1,30.09510792,31.31536406,10,30.06066365,31.2237456,1,0,52,0
1095,918,5:55:00 PM,1,30.09510792,31.31536406,30,30.28529519,31.10640154,1,0,54,0
1096,799,8:33:00 PM,2,30.09510792,31.31536406,7,30.03774239,31.28176852,1,0,47,0
1097,765,3:40:00 PM,2,30.09510792,31.31536406,22,30.03314151,31.11321791,1,0,45,0
1098,731,5:53:00 PM,1,30.09510792,31.31536406,38,30.27810533,31.63379548,1,0,43,1
1099,731,10:04:00 PM,1,30.09510792,31.31536406,10,30.06904889,31.21981187,1,0,43,0
1100,629,6:38:00 PM,1,30.09510792,31.31536406,5,30.07235291,31.27023145,1,0,37,1
1101,527,4:12:00 PM,1,30.09510792,31.31536406,14,30.07274932,31.18091866,1,0,31,0
1102,340,5:05:00 PM,2,30.09510792,31.31536406,17,30.09295219,31.14938289,1,0,20,0
1103,646,5:24:00 PM,2,30.09510792,31.31536406,16,30.24105615,31.36943156,1,1,38,1
1104,323,1:14:00 PM,2,30.09510792,31.31536406,33,30.20787312,31.02427793,1,0,19,0
1105,493,5:29:00 PM,1,30.09510792,31.31536406,5,30.05072007,31.3210054,1,0,29,1
1106,374,8:58:00 PM,1,30.09510792,31.31536406,26,30.1248358,31.07016565,0,1,22,0
1107,527,5:27:00 PM,1,30.09510792,31.31536406,33,30.15270171,31.00703451,1,0,31,0
1108,850,6:48:00 PM,1,30.09510792,31.31536406,19,30.11721686,31.13972665,1,0,50,0
1109,442,1:42:00 PM,1,30.09510792,31.31536406,34,30.24098632,31.03060986,1,0,26,0
1110,918,9:26:00 PM,1,30.09510792,31.31536406,41,30.43477323,31.11805826,1,1,54,0
1111,799,3:26:00 PM,1,30.09510792,31.31536406,22,30.28061376,31.21102453,1,0,47,0
1112,425,2:01:00 PM,1,30.09510792,31.31536406,11,30.20218074,31.2953027,1,1,25,0
1113,306,3:37:00 PM,1,30.09510792,31.31536406,10,30.18594642,31.2982537,1,0,18,0
1114,952,5:26:00 PM,1,30.09510792,31.31536406,20,30.28417959,31.31822819,1,0,56,0
1115,969,9:59:00 PM,2,30.09510792,31.31536406,38,30.27112103,31.00135646,1,1,57,0
1116,731,6:50:00 PM,2,30.09510792,31.31536406,12,30.03381275,31.22103506,1,0,43,0
1117,510,9:45:00 PM,1,30.09510792,31.31536406,14,30.04371413,31.19375158,1,0,30,1
1118,629,6:52:00 PM,2,30.09510792,31.31536406,38,30.30065438,31.01326973,0,1,37,0
1119,884,10:38:00 PM,1,30.09510792,31.31536406,34,30.39939696,31.19020696,1,1,52,0
1120,765,10:50:00 PM,1,30.09510792,31.31536406,25,30.02370651,31.09014815,1,0,45,0
1121,493,4:52:00 PM,1,30.09510792,31.31536406,30,30.1372337,31.03497593,1,0,29,0
1122,714,2:03:00 PM,1,30.09510792,31.31536406,13,30.14435063,31.19838194,0,1,42,0
1123,357,7:35:00 PM,2,30.09510792,31.31536406,22,30.24766304,31.17468376,1,0,21,0
1124,476,10:47:00 PM,2,30.09510792,31.31536406,10,30.04867179,31.40179931,1,0,28,0
1125,731,2:30:00 PM,2,30.09510792,31.31536406,14,30.17995457,31.42091977,1,0,43,0
1126,459,4:13:00 PM,1,30.09510792,31.31536406,13,30.04688199,31.19944779,1,0,27,0
1127,544,1:47:00 PM,1,30.09510792,31.31536406,36,30.25637379,31.01166452,0,0,32,1
1128,612,7:42:00 PM,1,30.09510792,31.31536406,35,30.27756249,31.03657502,1,0,36,0
1129,1020,9:52:00 PM,1,30.09510792,31.31536406,21,30.25721142,31.20184968,1,0,60,0
1130,527,7:12:00 PM,1,30.09510792,31.31536406,8,30.03303622,31.36453492,1,0,31,0
1131,765,7:36:00 PM,1,30.09510792,31.31536406,6,30.06786577,31.36916724,1,1,45,0
1132,765,1:32:00 PM,1,30.09510792,31.31536406,29,30.01533435,31.04662509,1,0,45,1
1133,1003,4:58:00 PM,1,30.09510792,31.31536406,64,30.68141782,31.13928559,1,1,59,0
1134,646,3:59:00 PM,1,30.09510792,31.31536406,16,30.24049894,31.27502327,1,1,38,1
1135,510,10:21:00 PM,1,30.09510792,31.31536406,20,30.2803225,31.2751337,1,1,30,1
1136,578,10:52:00 PM,1,30.09510792,31.31536406,13,30.00632863,31.23301981,1,0,34,1
1137,510,10:08:00 PM,0,30.09510792,31.31536406,5,30.09056437,31.27069026,1,0,30,0
1138,646,10:50:00 PM,2,30.09510792,31.31536406,22,30.21924044,31.14352625,1,0,38,0
1139,323,8:54:00 PM,1,30.09510792,31.31536406,19,30.27789723,31.34550281,1,1,19,1
1140,374,2:02:00 PM,1,30.09510792,31.31536406,30,30.1563058,31.03446278,1,1,22,0
1141,986,3:03:00 PM,1,30.09510792,31.31536406,18,30.26475817,31.26972161,1,0,58,0
1142,816,10:10:00 PM,1,30.09510792,31.31536406,34,30.35666238,31.1295117,1,0,48,1
1143,374,3:30:00 PM,2,30.09510792,31.31536406,25,30.0996579,31.07257787,1,0,22,0
1144,799,8:08:00 PM,0,30.09510792,31.31536406,21,30.00417227,31.1388982,1,0,47,0
1145,646,4:25:00 PM,2,30.09510792,31.31536406,25,30.26411283,31.14751389,1,1,38,1
1146,544,5:30:00 PM,0,30.09510792,31.31536406,27,30.20279121,31.08482403,1,0,32,0
1147,833,7:37:00 PM,2,30.09510792,31.31536406,21,30.09137625,31.11460847,1,0,49,1
1148,561,4:56:00 PM,0,30.09510792,31.31536406,30,30.29348426,31.11186622,1,0,33,0
1149,510,6:36:00 PM,1,30.09510792,31.31536406,33,30.38917297,31.19749351,1,0,30,0
1150,884,7:10:00 PM,2,30.09510792,31.31536406,16,30.15346141,31.17672222,1,0,52,1
1151,799,3:30:00 PM,1,30.09510792,31.31536406,18,30.22111102,31.19202451,1,0,47,0
1152,391,7:32:00 PM,1,30.09510792,31.31536406,3,30.10226065,31.28723479,1,0,23,0
1153,663,8:26:00 PM,1,30.09510792,31.31536406,16,30.04291801,31.45709215,1,1,39,0
1154,952,8:47:00 PM,2,30.09510792,31.31536406,37,30.01064381,31.65634654,1,0,56,0
1155,595,9:12:00 PM,2,30.09510792,31.31536406,13,30.17735957,31.21681879,1,1,35,0
1156,408,10:54:00 PM,2,30.09510792,31.31536406,10,30.04635922,31.23635381,1,0,24,0
1157,408,3:15:00 PM,1,30.09510792,31.31536406,9,30.14535245,31.24669811,1,0,24,0
1158,595,9:05:00 PM,1,30.09510792,31.31536406,38,30.3331128,31.0438331,1,1,35,1
1159,340,1:42:00 PM,1,30.09510792,31.31536406,25,30.21332761,31.10458386,1,0,20,0
1160,748,9:12:00 PM,2,30.09510792,31.31536406,37,30.44141606,31.23936902,1,1,44,1
1161,765,6:13:00 PM,1,30.09510792,31.31536406,14,30.22121721,31.27895391,1,0,45,1
1162,578,7:53:00 PM,1,30.09510792,31.31536406,38,30.2847659,31.00303887,1,0,34,0
1163,442,8:16:00 PM,0,30.09510792,31.31536406,30,30.08680515,31.03227986,1,1,26,0
1164,782,10:16:00 PM,1,30.09510792,31.31536406,46,30.47339126,31.09762726,1,0,46,1
1165,340,8:42:00 PM,1,30.09510792,31.31536406,8,30.14310154,31.26028718,0,1,20,0
1166,561,2:25:00 PM,1,30.09510792,31.31536406,12,30.02143412,31.22680402,1,0,33,0
1167,867,6:21:00 PM,1,30.09510792,31.31536406,8,30.07278888,31.24157659,1,0,51,0
1168,697,1:54:00 PM,1,30.09510792,31.31536406,8,30.10245281,31.24353095,1,0,41,0
1169,646,2:18:00 PM,1,30.09510792,31.31536406,26,30.12082598,31.07072948,0,0,38,0
1170,714,8:05:00 PM,2,30.09510792,31.31536406,28,30.33398368,31.20127636,1,1,42,0
1171,850,8:32:00 PM,0,30.09510792,31.31536406,40,30.32134878,31.00903347,1,0,50,1
1172,782,3:07:00 PM,2,30.09510792,31.31536406,30,30.02901703,31.032674,1,0,46,0
1173,680,7:37:00 PM,2,30.09510792,31.31536406,13,30.09998872,31.19591257,1,0,40,0
1174,544,7:44:00 PM,1,30.09510792,31.31536406,34,30.36347554,31.50027,1,0,32,1
1175,850,7:18:00 PM,1,30.09510792,31.31536406,34,30.16521895,31.00165792,1,0,50,0
1176,663,7:38:00 PM,1,30.09510792,31.31536406,9,30.17146264,31.28672808,1,0,39,0
1177,459,10:01:00 PM,1,30.09510792,31.31536406,56,30.55224937,31.04291421,1,0,27,1
1178,493,4:25:00 PM,0,30.09510792,31.31536406,31,30.0160836,31.02856563,1,0,29,1
1179,561,10:07:00 PM,1,30.09510792,31.31536406,11,30.02402366,31.38906359,1,1,33,1
1180,459,1:51:00 PM,2,30.09510792,31.31536406,8,30.01784,31.29923826,1,0,27,1
1181,357,3:31:00 PM,1,30.09510792,31.31536406,4,30.11555948,31.34701478,0,1,21,0
1182,391,9:10:00 PM,1,30.09510792,31.31536406,21,30.19782883,31.14034183,1,1,23,0
1183,595,3:53:00 PM,1,30.09510792,31.31536406,31,30.31563401,31.12353343,1,0,35,0
1184,816,7:18:00 PM,0,30.09510792,31.31536406,26,30.28700034,31.47551905,1,1,48,1
1185,952,7:08:00 PM,0,30.09510792,31.31536406,14,30.10366275,31.17986486,1,0,56,0
1186,901,3:38:00 PM,1,30.09510792,31.31536406,43,30.4486419,31.11262764,1,0,53,1
1187,731,1:29:00 PM,1,30.09510792,31.31536406,65,30.69149859,31.13652971,1,0,43,0
1188,918,10:45:00 PM,0,30.09510792,31.31536406,21,30.18664884,31.1394887,1,0,54,0
1189,663,10:15:00 PM,1,30.09510792,31.31536406,34,30.42216001,31.30338085,1,1,39,0
1190,697,6:36:00 PM,1,30.09510792,31.31536406,9,30.01519203,31.34492258,1,0,41,1
1191,561,9:47:00 PM,2,30.09510792,31.31536406,23,30.20226297,31.12224699,1,0,33,1
1192,425,7:17:00 PM,1,30.09510792,31.31536406,21,30.29032265,31.35074537,1,0,25,0
1193,1003,7:46:00 PM,2,30.09510792,31.31536406,4,30.06488698,31.34403717,1,1,59,0
1194,969,2:26:00 PM,1,30.09510792,31.31536406,27,30.23996606,31.10665422,1,1,57,0
1195,731,2:12:00 PM,1,30.09510792,31.31536406,46,30.44944175,31.05748334,1,0,43,0
1196,323,3:12:00 PM,1,30.09510792,31.31536406,5,30.1307899,31.29132789,1,0,19,1
1197,901,7:49:00 PM,1,30.09510792,31.31536406,27,30.33599257,31.211136,1,1,53,0
1198,680,2:50:00 PM,1,30.09510792,31.31536406,25,30.16968876,31.08488596,1,0,40,0
1199,867,1:48:00 PM,2,30.09510792,31.31536406,3,30.10143833,31.28858812,1,0,51,0
1200,527,5:35:00 PM,1,30.09510792,31.31536406,15,30.00923101,31.20639202,0,0,31,1
1201,714,1:30:00 PM,1,30.09510792,31.31536406,28,30.32819716,31.18651554,1,1,42,0
1202,646,8:30:00 PM,1,30.09510792,31.31536406,18,30.19534273,31.17809592,1,0,38,0
1203,544,7:15:00 PM,0,30.09510792,31.31536406,37,30.26304291,31.00772434,1,1,32,1
1204,476,3:29:00 PM,1,30.09510792,31.31536406,17,30.20265137,31.19212631,0,1,28,0
1205,884,8:45:00 PM,1,30.09510792,31.31536406,14,30.19323997,31.41227726,1,1,52,0
1206,340,9:22:00 PM,1,30.09510792,31.31536406,32,30.25837779,31.05569358,1,0,20,0
1207,646,10:34:00 PM,1,30.09510792,31.31536406,11,30.04924248,31.2244169,1,0,38,0
1208,833,9:38:00 PM,1,30.09510792,31.31536406,11,30.11543238,31.21576862,1,0,49,0
1209,510,6:47:00 PM,1,30.09510792,31.31536406,8,30.16671672,31.29824037,1,0,30,0
1210,578,7:52:00 PM,1,30.09510792,31.31536406,19,30.14660673,31.14407154,1,0,34,0
1211,1003,1:15:00 PM,1,30.09510792,31.31536406,31,30.20109022,31.03674953,1,1,59,0
1212,850,8:25:00 PM,0,30.09510792,31.31536406,20,30.19179205,31.15266891,1,0,50,0
1213,408,7:20:00 PM,0,30.09510792,31.31536406,14,30.02041675,31.20209344,1,0,24,0
1214,340,9:17:00 PM,1,30.09510792,31.31536406,20,30.04059415,31.13258696,1,0,20,0
1215,306,1:41:00 PM,1,30.09510792,31.31536406,14,30.03134795,31.19969153,1,1,18,0
1216,374,2:03:00 PM,1,30.09510792,31.31536406,26,30.14832048,31.0683961,1,0,22,0
1217,357,5:25:00 PM,0,30.09510792,31.31536406,36,30.36938673,31.10549189,1,0,21,0
1218,1003,7:27:00 PM,1,30.09510792,31.31536406,21,30.2374135,31.17151944,1,0,59,0
1219,850,6:08:00 PM,1,30.09510792,31.31536406,19,30.04107552,31.13796684,1,1,50,0
1220,527,3:15:00 PM,1,30.09510792,31.31536406,34,30.34626463,31.10263176,1,0,31,1
1221,476,7:17:00 PM,2,30.09510792,31.31536406,25,30.1456812,31.08572061,1,0,28,1
1222,493,2:34:00 PM,1,30.09510792,31.31536406,34,30.41465438,31.25689861,1,0,29,0
1223,629,1:57:00 PM,1,30.09510792,31.31536406,9,30.1606062,31.26499583,1,0,37,1
1224,850,9:04:00 PM,2,30.09510792,31.31536406,13,30.14978289,31.20864893,1,0,50,0
1225,969,1:23:00 PM,1,30.09510792,31.31536406,29,30.33783636,31.17721916,0,0,57,0
1226,425,10:06:00 PM,1,30.09510792,31.31536406,28,30.19695583,31.06367164,1,1,25,0
1227,629,6:13:00 PM,1,30.09510792,31.31536406,32,30.3255858,31.10831111,1,1,37,0
1228,918,8:26:00 PM,1,30.09510792,31.31536406,20,30.06777217,31.50442191,1,0,54,0
1229,425,9:42:00 PM,1,30.09510792,31.31536406,28,30.27720381,31.11905826,1,0,25,0
1230,748,2:46:00 PM,2,30.09510792,31.31536406,27,30.15765337,31.06134386,1,0,44,0
1231,357,2:37:00 PM,2,30.09510792,31.31536406,17,30.24731958,31.25701216,1,0,21,0
1232,323,9:10:00 PM,1,30.09510792,31.31536406,27,30.32864906,31.2173894,1,0,19,1
1233,561,7:28:00 PM,1,30.09510792,31.31536406,7,30.08756473,31.2461687,1,1,33,1
1234,408,7:09:00 PM,0,30.09510792,31.31536406,12,30.10314531,31.20086327,1,0,24,0
1235,1020,10:24:00 PM,1,30.09510792,31.31536406,34,30.2397302,31.02036712,1,0,60,0
1236,459,9:18:00 PM,1,30.09510792,31.31536406,33,30.36715785,31.15998031,1,1,27,0
1237,884,3:30:00 PM,1,30.09510792,31.31536406,30,30.20301688,31.05311877,1,1,52,0
1238,442,8:54:00 PM,1,30.09510792,31.31536406,8,30.17095565,31.29327692,1,1,26,0
1239,493,4:44:00 PM,2,30.09510792,31.31536406,30,30.23037148,31.05977574,1,0,29,1
1240,765,6:23:00 PM,2,30.09510792,31.31536406,35,30.36756524,31.11777653,1,1,45,0
1241,884,1:30:00 PM,1,30.09510792,31.31536406,51,30.54730152,31.1357651,1,1,52,0
1242,952,6:34:00 PM,2,30.09510792,31.31536406,10,30.18564794,31.33796622,1,0,56,0
1243,935,6:00:00 PM,2,30.09510792,31.31536406,26,30.17373569,31.07785529,1,0,55,0
1244,833,3:46:00 PM,1,30.09510792,31.31536406,13,30.06758104,31.19912908,1,1,49,0
1245,867,3:27:00 PM,2,30.09510792,31.31536406,6,30.12500944,31.35949659,1,0,51,0
1246,969,10:50:00 PM,2,30.09510792,31.31536406,5,30.04757338,31.29623946,1,0,57,0
1247,357,3:04:00 PM,1,30.09510792,31.31536406,21,30.0583907,31.11465936,1,0,21,0
1248,816,6:02:00 PM,1,30.09510792,31.31536406,22,30.09963407,31.1035769,1,0,48,0
1249,459,5:58:00 PM,1,30.09510792,31.31536406,15,30.13043886,31.17289249,1,0,27,0
1250,697,8:14:00 PM,1,30.09510792,31.31536406,37,30.44715668,31.27280066,1,0,41,0
1251,799,5:43:00 PM,1,30.09510792,31.31536406,14,30.20707644,31.24773612,1,0,47,0
1252,680,8:38:00 PM,1,30.09510792,31.31536406,21,30.21714978,31.16109289,1,0,40,0
1253,629,8:43:00 PM,2,30.09510792,31.31536406,23,30.18390687,31.11492671,1,1,37,0
1254,493,6:47:00 PM,1,30.09510792,31.31536406,27,30.04013717,31.06360626,1,1,29,0
1255,306,7:17:00 PM,1,30.09510792,31.31536406,34,30.22151728,31.01982352,1,0,18,0
1256,408,10:06:00 PM,1,30.09510792,31.31536406,20,30.268519,31.24242662,1,0,24,1
1257,1020,4:34:00 PM,1,30.09510792,31.31536406,8,30.02657496,31.28774994,0,0,60,0
1258,323,5:37:00 PM,1,30.09510792,31.31536406,27,30.31222495,31.17203345,1,0,19,0
1259,629,8:27:00 PM,1,30.09510792,31.31536406,11,30.17270881,31.25074723,1,0,37,1
1260,663,9:58:00 PM,1,30.09510792,31.31536406,46,30.52029012,31.41279628,1,0,39,0
1261,1003,8:29:00 PM,1,30.09510792,31.31536406,12,30.09446504,31.20088388,0,0,59,1
1262,680,5:34:00 PM,1,30.09510792,31.31536406,31,30.32002126,31.1248873,1,0,40,1
1263,901,9:12:00 PM,1,30.09510792,31.31536406,21,30.21717742,31.15691426,1,1,53,0
1264,646,10:35:00 PM,0,30.09510792,31.31536406,11,30.14938254,31.22646706,0,0,38,0
1265,782,2:45:00 PM,1,30.09510792,31.31536406,18,30.01239451,31.16757109,0,0,46,0
1266,510,1:12:00 PM,1,30.09510792,31.31536406,18,30.17347897,31.46856202,0,0,30,1
1267,1003,1:05:00 PM,1,30.09510792,31.31536406,25,30.29797474,31.1834485,1,0,59,0
1268,323,3:43:00 PM,1,30.09510792,31.31536406,6,30.07043985,31.26217454,1,0,19,0
1269,476,4:54:00 PM,1,30.09510792,31.31536406,16,30.19784128,31.19834435,1,0,28,0
1270,952,4:35:00 PM,1,30.09510792,31.31536406,28,30.2070217,31.07362629,1,0,56,0
1271,952,2:25:00 PM,0,30.09510792,31.31536406,60,30.66123684,31.26508729,1,1,56,0
1272,476,10:01:00 PM,1,30.09510792,31.31536406,11,30.02591606,31.23133641,1,1,28,0
1273,969,10:26:00 PM,2,30.09510792,31.31536406,16,30.24333774,31.31480617,1,0,57,0
1274,476,9:17:00 PM,1,30.09510792,31.31536406,17,30.12232912,31.15834169,1,1,28,0
1275,459,1:26:00 PM,2,30.09510792,31.31536406,29,30.17809496,31.0546497,0,0,27,0
1276,918,5:36:00 PM,2,30.09510792,31.31536406,12,30.05158223,31.2137131,1,0,54,1
1277,799,8:40:00 PM,2,30.09510792,31.31536406,22,30.13452527,31.51848638,0,0,47,1
1278,425,5:57:00 PM,1,30.09510792,31.31536406,61,30.65342126,31.14548036,1,0,25,0
1279,765,8:29:00 PM,2,30.09510792,31.31536406,23,30.04611821,31.10332871,1,1,45,0
1280,867,4:35:00 PM,1,30.09510792,31.31536406,34,30.41743481,31.27518944,0,1,51,0
1281,408,6:19:00 PM,0,30.09510792,31.31536406,7,30.15394459,31.29306925,1,0,24,0
1282,595,6:06:00 PM,1,30.09510792,31.31536406,64,30.64458852,31.58668993,1,0,35,0
1283,697,8:02:00 PM,1,30.09510792,31.31536406,49,30.46028338,31.0211007,1,1,41,1
1284,952,7:48:00 PM,1,30.09510792,31.31536406,23,30.16286143,31.10594055,1,1,56,1
1285,459,5:53:00 PM,2,30.09510792,31.31536406,31,30.38383472,31.25904415,1,0,27,0
1286,595,5:02:00 PM,1,30.09510792,31.31536406,14,30.01836155,31.20412976,1,0,35,1
1287,901,4:39:00 PM,2,30.09510792,31.31536406,10,30.07012395,31.2201843,1,0,53,0
1288,323,4:23:00 PM,2,30.09510792,31.31536406,19,30.27631413,31.34201433,1,0,19,0
1289,612,10:40:00 PM,1,30.09510792,31.31536406,43,30.50268833,31.3868389,1,1,36,1
1290,816,2:15:00 PM,1,30.09510792,31.31536406,31,30.16887025,31.03270697,1,1,48,1
1291,1020,2:22:00 PM,1,30.09510792,31.31536406,17,30.20895295,31.19528438,1,1,60,0
1292,714,4:05:00 PM,2,30.09510792,31.31536406,29,30.30208528,31.12985643,1,1,42,1
1293,935,8:55:00 PM,0,30.09510792,31.31536406,14,30.13452919,31.18586939,1,0,55,0
